Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5582,Nicktoons: Movin',PS2,2004.0,Action,THQ,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5583,One Piece: Romance Dawn - Bouken no Yoake,PSP,2012.0,Fighting,Namco Bandai Games,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5584,Batman: Arkham Origins,PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.36055512754639896,0.4,0.0,0.2,0.565685424949238
5585,SWAT: Global Strike Team,PS2,2003.0,Shooter,Vivendi Games,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5586,Championship Bass,PS,1999.0,Sports,Electronic Arts,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5587,Resident Evil: Revelations 2,PS3,2015.0,Action,Capcom,0.2449489742783178,0.282842712474619,0.4,0.17320508075688773,0.565685424949238
5588,Test Drive Unlimited,X360,2006.0,Racing,Atari,0.47958315233127197,0.2,0.1414213562373095,0.17320508075688773,0.565685424949238
5589,Golden Axe: Beast Rider,PS3,2008.0,Action,Sega,0.36055512754639896,0.37416573867739417,0.0,0.2449489742783178,0.565685424949238
5590,Madden NFL 13,PSV,2012.0,Sports,Electronic Arts,0.5477225575051661,0.0,0.0,0.17320508075688773,0.565685424949238
5591,Bratz: Girlz Really Rock,DS,2008.0,Action,THQ,0.4242640687119285,0.33166247903553997,0.0,0.17320508075688773,0.565685424949238
5592,NCAA Basketball 10,X360,2009.0,Sports,Electronic Arts,0.5477225575051661,0.0,0.0,0.1414213562373095,0.565685424949238
5593,Dead or Alive 5,X360,2012.0,Fighting,Ubisoft Annecy,0.43588989435406733,0.282842712474619,0.17320508075688773,0.1414213562373095,0.565685424949238
5594,Shin Megami Tensei: Devil Survivor 2,DS,2011.0,Role-Playing,Ghostlight,0.41231056256176607,0.1,0.34641016151377546,0.1,0.565685424949238
5595,NHL Breakaway 98,N64,1998.0,Sports,Acclaim Entertainment,0.5477225575051661,0.1414213562373095,0.0,0.0,0.565685424949238
5596,Momotarou Dentetsu 20-Shuunen,DS,2008.0,Misc,Hudson Soft,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5597,LEGO Marvel's Avengers,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,0.4242640687119285,0.33166247903553997,0.0,0.17320508075688773,0.565685424949238
5598,Tekken 6,PSP,2009.0,Fighting,Namco Bandai Games,0.3872983346207417,0.2,0.31622776601683794,0.17320508075688773,0.565685424949238
5599,Kinetica,PS2,2001.0,Racing,Sony Computer Entertainment,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5600,Beautiful Katamari,X360,2007.0,Puzzle,Namco Bandai Games,0.37416573867739417,0.1414213562373095,0.3872983346207417,0.1414213562373095,0.565685424949238
5601,Bust-A-Move '99,PS,1997.0,Puzzle,Acclaim Entertainment,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5602,NBA Street V3,XB,2005.0,Sports,Electronic Arts,0.5291502622129182,0.17320508075688773,0.0,0.1,0.565685424949238
5603,Overlord II,PS3,2009.0,Action,Codemasters,0.33166247903553997,0.3872983346207417,0.0,0.2449489742783178,0.565685424949238
5604,Dragon Quest Monsters 1·2,PS,2002.0,Role-Playing,Enix Corporation,0.0,0.0,0.5477225575051661,0.1414213562373095,0.565685424949238
5605,Army of Two: The 40th Day,PSP,2010.0,Shooter,Electronic Arts,0.34641016151377546,0.36055512754639896,0.0,0.282842712474619,0.565685424949238
5606,Ben 10 Ultimate Alien: Cosmic Destruction,DS,2010.0,Platform,D3Publisher,0.469041575982343,0.282842712474619,0.0,0.17320508075688773,0.565685424949238
5607,Bigfoot: Collision Course,Wii,2008.0,Racing,Zoo Digital Publishing,0.5477225575051661,0.0,0.0,0.1414213562373095,0.565685424949238
5608,Batman: Arkham Asylum,PC,2009.0,Action,Eidos Interactive,0.0,0.5196152422706632,0.0,0.22360679774997896,0.565685424949238
5609,Crash of the Titans,X360,2007.0,Action,Vivendi Games,0.5196152422706632,0.1414213562373095,0.0,0.17320508075688773,0.565685424949238
5610,The Legend of Spyro: Dawn of the Dragon,X360,2008.0,Platform,Vivendi Games,0.4,0.36055512754639896,0.0,0.17320508075688773,0.565685424949238
5611,Prey,X360,2006.0,Shooter,Take-Two Interactive,0.5196152422706632,0.17320508075688773,0.0,0.17320508075688773,0.565685424949238
5612,Birthday Party Bash,Wii,2009.0,Misc,Take-Two Interactive,0.5477225575051661,0.0,0.0,0.1414213562373095,0.565685424949238
5613,OverBlood,PS,1996.0,Action,Electronic Arts,0.22360679774997896,0.2,0.458257569495584,0.1414213562373095,0.565685424949238
5614,ESPN X-Games Pro Boarder,PS,1997.0,Sports,Sony Computer Entertainment,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5615,Murdered: Soul Suspect,PS4,2014.0,Action,Square Enix,0.3,0.4,0.1414213562373095,0.22360679774997896,0.565685424949238
5616,Tony Hawk's American Wasteland,X360,2005.0,Sports,Activision,0.5291502622129182,0.1414213562373095,0.0,0.17320508075688773,0.565685424949238
5617,Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,0.33166247903553997,0.2645751311064591,0.34641016151377546,0.1414213562373095,0.565685424949238
5618,Sniper Elite 3,X360,2014.0,Shooter,505 Games,0.4,0.37416573867739417,0.0,0.17320508075688773,0.565685424949238
5619,Naruto: Ultimate Ninja (JP sales),PS2,2003.0,Fighting,Atari,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5621,The Settlers 7: Paths to a Kingdom,PC,2010.0,Strategy,Ubisoft,0.0,0.5099019513592785,0.0,0.2449489742783178,0.565685424949238
5622,"Go, Diego, Go!: Great Dinosaur Rescue",PS2,2008.0,Action,Take-Two Interactive,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5623,TrackMania Turbo,PS4,2016.0,Action,Ubisoft,0.17320508075688773,0.4898979485566356,0.0,0.22360679774997896,0.565685424949238
5624,The Biggest Loser,DS,2009.0,Sports,THQ,0.4242640687119285,0.33166247903553997,0.0,0.17320508075688773,0.565685424949238
5625,Minute to Win It,X360,2011.0,Misc,Zoo Games,0.5477225575051661,0.0,0.0,0.1414213562373095,0.565685424949238
5626,Darkwatch,PS2,2005.0,Shooter,Ubisoft,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5628,Dance Dance Revolution Universe,X360,2007.0,Simulation,Konami Digital Entertainment,0.5477225575051661,0.0,0.0,0.1414213562373095,0.565685424949238
5629,SimAnimals,Wii,2009.0,Simulation,Electronic Arts,0.3872983346207417,0.37416573867739417,0.0,0.17320508075688773,0.565685424949238
5630,Prince of Persia: The Sands of Time,GC,2003.0,Action,Ubisoft,0.5,0.2449489742783178,0.0,0.1,0.565685424949238
5631,Sky Odyssey,PS2,2000.0,Simulation,Sony Computer Entertainment,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5632,Nagano Winter Olympics 98,N64,1997.0,Sports,Konami Digital Entertainment,0.3872983346207417,0.2,0.36055512754639896,0.0,0.565685424949238
5633,Rayman 2: The Great Escape,PS,2000.0,Platform,Ubisoft,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5634,Kirby's Block Ball,GB,1995.0,Puzzle,Nintendo,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5635,DiRT Rally,PS4,2016.0,Racing,Codemasters,0.17320508075688773,0.4898979485566356,0.0,0.22360679774997896,0.565685424949238
5636,Fortress,GBA,2001.0,Action,Majesco Entertainment,0.47958315233127197,0.282842712474619,0.0,0.1,0.565685424949238
5637,FIFA 2001 Major League Soccer,PS,2000.0,Sports,Electronic Arts,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5638,Peppa Pig: Theme Park Fun,DS,2011.0,Misc,P2 Games,0.0,0.5291502622129182,0.0,0.2,0.565685424949238
5639,Rally Cross,PS,1997.0,Racing,Sony Computer Entertainment,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5640,My Horse & Me,Wii,2007.0,Sports,Atari,0.5196152422706632,0.1414213562373095,0.0,0.17320508075688773,0.565685424949238
5641,Frogger's Adventures: The Rescue,PS2,2003.0,Platform,Konami Digital Entertainment,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5642,Extreme Pinball,PS,1995.0,Misc,Electronic Arts,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5643,Shaun White Snowboarding,PSP,2008.0,Sports,Ubisoft,0.5099019513592785,0.17320508075688773,0.0,0.17320508075688773,0.565685424949238
5644,Karaoke Revolution Volume 3,PS2,2004.0,Misc,Konami Digital Entertainment,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5645,Gold's Gym: Cardio Workout (Others sales),Wii,2008.0,Sports,Ubisoft,0.0,0.5477225575051661,0.0,0.1414213562373095,0.565685424949238
5646,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,PS2,2001.0,Simulation,ASCII Entertainment,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5647,Street Fighter Alpha 2,SAT,1995.0,Fighting,Virgin Interactive,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5648,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.5477225575051661,0.1414213562373095,0.565685424949238
5650,Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5651,Marvel Nemesis: Rise of the Imperfects,PSP,2005.0,Fighting,Electronic Arts,0.5385164807134504,0.0,0.0,0.17320508075688773,0.565685424949238
5652,SpongeBob SquarePants: Double Pack,GBA,2005.0,Platform,THQ,0.47958315233127197,0.282842712474619,0.0,0.1,0.565685424949238
5653,Tetris 2 + Bombliss,NES,1991.0,Puzzle,BPS,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5654,Harry Potter and the Half-Blood Prince,X360,2009.0,Action,Electronic Arts,0.41231056256176607,0.34641016151377546,0.0,0.17320508075688773,0.565685424949238
5655,Disney's Extreme Skate Adventure,PS2,2003.0,Sports,Activision,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5656,Rock Band Country Track Pack,PS2,2009.0,Misc,MTV Games,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5657,7 Wonders II,DS,2009.0,Puzzle,Rondomedia,0.37416573867739417,0.3872983346207417,0.0,0.17320508075688773,0.565685424949238
5658,"Ed, Edd n Eddy: Jawbreakers!",GBA,2002.0,Adventure,BAM! Entertainment,0.47958315233127197,0.282842712474619,0.0,0.1,0.565685424949238
5660,Frankenstein's Monster,2600,1982.0,Action,Data Age,0.5477225575051661,0.1414213562373095,0.0,0.0,0.565685424949238
5661,Riven: The Sequel to Myst,PS,1997.0,Adventure,Acclaim Entertainment,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5662,Derby Stallion DS,DS,2008.0,Sports,Enterbrain,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5663,Mirror's Edge Catalyst,PS4,2016.0,Platform,Electronic Arts,0.31622776601683794,0.37416573867739417,0.1414213562373095,0.2449489742783178,0.565685424949238
5664,Manhunt 2,PSP,2007.0,Action,Take-Two Interactive,0.2,0.4242640687119285,0.0,0.31622776601683794,0.565685424949238
5665,NBA 2K3,XB,2002.0,Sports,Sega,0.4898979485566356,0.2645751311064591,0.0,0.1,0.565685424949238
5666,Monster Lab,Wii,2008.0,Role-Playing,Eidos Interactive,0.5291502622129182,0.1414213562373095,0.0,0.1414213562373095,0.565685424949238
5667,Dragon Quest Monsters: Battle Road Victory,Wii,2010.0,Strategy,Square Enix,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5668,Shin Momotarou Densetsu,SNES,1993.0,Role-Playing,Hudson Soft,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5669,From TV Animation One Piece: Grand Battle! 3,PS2,2003.0,Fighting,Namco Bandai Games,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5670,Sega Smash Pack,GBA,2002.0,Misc,Atari,0.47958315233127197,0.282842712474619,0.0,0.1,0.565685424949238
5672,The Conveni: Ano Machi wo Dokusen Seyo,PS,1997.0,Simulation,Human Entertainment,0.0,0.0,0.5477225575051661,0.1414213562373095,0.565685424949238
5673,Shin Super Robot Taisen Special Disk,PS,1997.0,Strategy,Banpresto,0.0,0.0,0.5477225575051661,0.1414213562373095,0.565685424949238
5674,Live A Live,SNES,1994.0,Role-Playing,SquareSoft,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5675,NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,0.4898979485566356,0.2645751311064591,0.0,0.1,0.565685424949238
5676,Madden NFL 2002,GBA,2001.0,Sports,Electronic Arts,0.47958315233127197,0.282842712474619,0.0,0.1,0.565685424949238
5677,UEFA Euro 2008 Austria-Switzerland,PS2,2008.0,Sports,Electronic Arts,0.17320508075688773,0.0,0.0,0.5291502622129182,0.565685424949238
5678,Clive Barker's Jericho,X360,2007.0,Shooter,Codemasters,0.5291502622129182,0.1,0.0,0.1414213562373095,0.565685424949238
5679,Littlest Pet Shop: City Friends,DS,2009.0,Simulation,Electronic Arts,0.5385164807134504,0.0,0.0,0.1414213562373095,0.565685424949238
5680,Kingdom Under Fire: The Crusaders,XB,2004.0,Strategy,Deep Silver,0.4898979485566356,0.2645751311064591,0.0,0.1,0.565685424949238
5681,4x4 Evolution,PS2,2001.0,Racing,Gathering of Developers,0.4,0.34641016151377546,0.0,0.2,0.565685424949238
5682,Cabela's Dangerous Hunts 2011,X360,2010.0,Sports,Activision,0.5291502622129182,0.1,0.0,0.1414213562373095,0.565685424949238
5683,Momotarou Dentetsu Happy,SNES,1996.0,Misc,Hudson Soft,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5684,Power Rangers: Time Force,PS,2001.0,Action,THQ,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5685,Romance of the Three Kingdoms VII,PS2,2000.0,Strategy,Tecmo Koei,0.282842712474619,0.2449489742783178,0.4,0.1414213562373095,0.565685424949238
5686,Shrek the Third,PSP,2007.0,Action,Activision,0.282842712474619,0.3872983346207417,0.0,0.3,0.565685424949238
5687,Catherine,X360,2011.0,Adventure,Deep Silver,0.4472135954999579,0.2449489742783178,0.17320508075688773,0.1414213562373095,0.565685424949238
5688,BlazBlue: Continuum Shift,X360,2010.0,Fighting,PQube,0.47958315233127197,0.2,0.1414213562373095,0.1414213562373095,0.565685424949238
5689,"Monsters, Inc.",PS2,2002.0,Adventure,Sony Computer Entertainment,0.3872983346207417,0.34641016151377546,0.0,0.2,0.565685424949238
5690,DJ Hero,PS2,2009.0,Misc,Activision,0.31622776601683794,0.1414213562373095,0.0,0.4472135954999579,0.565685424949238
5691,WipEout Pulse,PSP,2007.0,Racing,Sony Computer Entertainment,0.36055512754639896,0.34641016151377546,0.0,0.2449489742783178,0.565685424949238
5692,Quiz Magic Academy DS,DS,2008.0,Misc,Konami Digital Entertainment,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5693,Just Dance 2016,XOne,2015.0,Misc,Ubisoft,0.4898979485566356,0.2,0.0,0.17320508075688773,0.565685424949238
5694,Resident Evil Archives: Resident Evil,Wii,2008.0,Action,Capcom,0.41231056256176607,0.2,0.282842712474619,0.1414213562373095,0.565685424949238
5695,Dynasty Warriors 4 Empires,PS2,2004.0,Action,Tecmo Koei,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5696,Shenmue II,XB,2002.0,Adventure,Microsoft Game Studios,0.469041575982343,0.282842712474619,0.0,0.1,0.565685424949238
5697,Heart of Darkness,PS,1998.0,Platform,Ocean,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.565685424949238
5698,LEGO Marvel's Avengers,PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.31622776601683794,0.41231056256176607,0.0,0.22360679774997896,0.565685424949238
5699,Virtua Striker 2,DC,1999.0,Sports,Sega,0.0,0.0,0.565685424949238,0.0,0.565685424949238
5700,Fable III,PC,2011.0,Role-Playing,Microsoft Game Studios,0.3,0.41231056256176607,0.0,0.22360679774997896,0.565685424949238
5701,Dragon Ball: XenoVerse,XOne,2015.0,Fighting,Namco Bandai Games,0.4242640687119285,0.33166247903553997,0.0,0.17320508075688773,0.5567764362830022
5702,Might & Magic Heroes VI,PC,2011.0,Role-Playing,Ubisoft,0.34641016151377546,0.37416573867739417,0.0,0.22360679774997896,0.5567764362830022
5703,Fuel,X360,2009.0,Racing,Codemasters,0.3,0.43588989435406733,0.0,0.2,0.5567764362830022
5704,ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.31622776601683794,0.4242640687119285,0.0,0.17320508075688773,0.5567764362830022
5705,WarCraft II: The Dark Saga,PS,1997.0,Strategy,Electronic Arts,0.4242640687119285,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5706,MonHun Nikki: Poka Poka Ailu Mura G,PSP,2011.0,Role-Playing,Capcom,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5707,Crash Nitro Kart,XB,2003.0,Racing,Vivendi Games,0.4898979485566356,0.2645751311064591,0.0,0.1,0.5567764362830022
5708,Sesame Street: Cookie's Counting Carnival,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5709,NBA ShootOut,PS,1995.0,Sports,Sony Computer Entertainment,0.41231056256176607,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5710,Fishing Master,Wii,2007.0,Misc,Konami Digital Entertainment,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5711,Phineas and Ferb Ride Again,DS,2010.0,Action,Disney Interactive Studios,0.5,0.2,0.0,0.1414213562373095,0.5567764362830022
5712,Jikkyou Powerful Pro Yakyuu 14,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5713,Contra 4,DS,2007.0,Shooter,Konami Digital Entertainment,0.5291502622129182,0.0,0.1,0.1414213562373095,0.5567764362830022
5714,Madden NFL 2004,GBA,2003.0,Sports,Electronic Arts,0.469041575982343,0.282842712474619,0.0,0.1,0.5567764362830022
5715,Sniper Elite 3,PS3,2014.0,Shooter,505 Games,0.31622776601683794,0.3872983346207417,0.0,0.2449489742783178,0.5567764362830022
5716,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,SNES,1995.0,Platform,Konami Digital Entertainment,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5717,Bust-A-Move Universe,3DS,2011.0,Puzzle,Square Enix,0.282842712474619,0.3872983346207417,0.2449489742783178,0.17320508075688773,0.5567764362830022
5718,Mario Golf,GB,1999.0,Action,Nintendo,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5719,Jikkyou Powerful Pro Yakyuu Portable 3,PSP,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5720,Sesame Street: Elmo's Letter Adventure,PS,1998.0,Misc,NewKidCo,0.41231056256176607,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5721,The Incredible Hulk,Wii,2008.0,Action,Sega,0.5291502622129182,0.1,0.0,0.1414213562373095,0.5567764362830022
5722,Namco Museum: Virtual Arcade,X360,2008.0,Misc,Atari,0.5196152422706632,0.1,0.1,0.1414213562373095,0.5567764362830022
5723,NBA Inside Drive 2003,XB,2002.0,Sports,Microsoft Game Studios,0.47958315233127197,0.2645751311064591,0.0,0.1,0.5567764362830022
5724,FIFA Street,PS2,2005.0,Sports,Electronic Arts,0.3872983346207417,0.34641016151377546,0.0,0.2,0.5567764362830022
5725,Barbie as The Island Princess,DS,2007.0,Adventure,Activision,0.5291502622129182,0.1,0.0,0.1414213562373095,0.5567764362830022
5726,Star Wars Episode III: Revenge of the Sith,DS,2005.0,Action,Ubisoft,0.5,0.17320508075688773,0.0,0.17320508075688773,0.5567764362830022
5727,Hatsune Miku: Project Mirai DX,3DS,2015.0,Misc,Sega,0.3872983346207417,0.2,0.31622776601683794,0.1414213562373095,0.5567764362830022
5728,Dragon Ball Heroes: Ultimate Mission 2,3DS,2014.0,Strategy,Namco Bandai Games,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5729,Shrek: Forever After,DS,2010.0,Platform,Activision,0.43588989435406733,0.31622776601683794,0.0,0.17320508075688773,0.5567764362830022
5730,MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5731,Homefront: The Revolution,PS4,2016.0,Shooter,Deep Silver,0.22360679774997896,0.43588989435406733,0.17320508075688773,0.2,0.5567764362830022
5732,Jampack: Summer 2003 (RP-M),PS2,2003.0,Misc,Sony Computer Entertainment,0.3872983346207417,0.34641016151377546,0.0,0.2,0.5567764362830022
5733,Alone in the Dark: One-Eyed Jack's Revenge,PS,1996.0,Adventure,Infogrames,0.41231056256176607,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5734,Yu-Gi-Oh! The Dawn of Destiny,XB,2004.0,Strategy,Konami Digital Entertainment,0.47958315233127197,0.2645751311064591,0.0,0.1,0.5567764362830022
5735,The Matrix: Path of Neo,XB,2005.0,Action,Atari,0.47958315233127197,0.2645751311064591,0.0,0.1,0.5567764362830022
5736,Mortal Kombat: Shaolin Monks,XB,2005.0,Action,Midway Games,0.47958315233127197,0.2645751311064591,0.0,0.1,0.5567764362830022
5737,Happy Feet,DS,2006.0,Action,Midway Games,0.5196152422706632,0.1,0.0,0.1414213562373095,0.5567764362830022
5738,Einhänder,PS,1997.0,Shooter,SquareSoft,0.31622776601683794,0.2645751311064591,0.36055512754639896,0.1414213562373095,0.5567764362830022
5739,Tiny Toon Adventures: The Great Beanstalk,PS,1998.0,Misc,Sony Computer Entertainment,0.41231056256176607,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5740,Foto Frenzy: Spot The Diffrence,DS,2009.0,Puzzle,Storm City Games,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5741,Metro: Last Light,XOne,2014.0,Action,Deep Silver,0.3872983346207417,0.36055512754639896,0.0,0.17320508075688773,0.5567764362830022
5742,Dark Void,X360,2010.0,Action,Capcom,0.43588989435406733,0.3,0.0,0.17320508075688773,0.5567764362830022
5743,Pro Evolution Soccer 2013,X360,2012.0,Sports,Konami Digital Entertainment,0.282842712474619,0.4472135954999579,0.0,0.17320508075688773,0.5567764362830022
5744,Armored Core: Silent Line,PS2,2003.0,Simulation,Agetec,0.2645751311064591,0.2449489742783178,0.4,0.1414213562373095,0.5567764362830022
5745,SD Gundam G Generation Wars,PS2,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5746,Dr. Seuss: How the Grinch Stole Christmas,DS,2007.0,Action,CokeM Interactive,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5747,Panzer Dragoon II Zwei,SAT,1995.0,Shooter,Sega,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5748,KISS Pinball,PS,2001.0,Action,Take-Two Interactive,0.41231056256176607,0.34641016151377546,0.0,0.1414213562373095,0.5567764362830022
5749,Brothers In Arms: Earned in Blood,XB,2005.0,Shooter,Ubisoft,0.47958315233127197,0.2645751311064591,0.0,0.1,0.5567764362830022
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,GBA,2005.0,Action,THQ,0.469041575982343,0.282842712474619,0.0,0.1,0.5567764362830022
5751,Super Robot Taisen Complete Box,PS,1999.0,Strategy,Banpresto,0.0,0.0,0.5385164807134504,0.1414213562373095,0.5567764362830022
5752,Mega Man Maverick Hunter X,PSP,2005.0,Platform,Capcom,0.5196152422706632,0.1,0.0,0.17320508075688773,0.5567764362830022
5753,Cabela's Outdoor Adventures (2009),Wii,2009.0,Sports,Activision Value,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5754,Lord of Arcana,PSP,2010.0,Role-Playing,Square Enix,0.2645751311064591,0.2,0.41231056256176607,0.17320508075688773,0.5567764362830022
5755,Jikkyou Powerful Pro Yakyuu 4,N64,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.5099019513592785,0.22360679774997896,0.5567764362830022
5756,Goemon's Great Adventure,N64,1998.0,Platform,Konami Digital Entertainment,0.2449489742783178,0.1414213562373095,0.36055512754639896,0.31622776601683794,0.5567764362830022
5757,Hot Wheels Turbo Racing,N64,1999.0,Racing,Electronic Arts,0.5,0.2449489742783178,0.0,0.0,0.5567764362830022
5758,Vigilante 8,N64,1998.0,Racing,Activision,0.5,0.2449489742783178,0.0,0.0,0.5567764362830022
5759,Bass Hunter 64,N64,1999.0,Sports,Take-Two Interactive,0.5,0.2449489742783178,0.0,0.0,0.5567764362830022
5760,Doubutsu no Mori,N64,2001.0,Simulation,Nintendo,0.0,0.0,0.5099019513592785,0.22360679774997896,0.5567764362830022
5761,Football Manager 2016,PC,2015.0,Simulation,Sega,0.0,0.5385164807134504,0.0,0.1414213562373095,0.5567764362830022
5762,Naruto: Ninja Destiny (US sales),DS,2006.0,Fighting,Namco Bandai Games,0.5567764362830022,0.0,0.0,0.0,0.5567764362830022
5763,TRON: Evolution,X360,2010.0,Action,Disney Interactive Studios,0.4898979485566356,0.22360679774997896,0.0,0.1414213562373095,0.5567764362830022
5764,Disney Infinity 3.0,XOne,2015.0,Action,Disney Interactive Studios,0.4242640687119285,0.31622776601683794,0.0,0.17320508075688773,0.5567764362830022
5765,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5766,Calvin Tucker's Redneck Jamboree,Wii,2008.0,Misc,Zoo Games,0.5385164807134504,0.0,0.0,0.1414213562373095,0.5567764362830022
5767,MySims SkyHeroes,Wii,2010.0,Action,Electronic Arts,0.4242640687119285,0.31622776601683794,0.0,0.17320508075688773,0.5567764362830022
5768,J-League Winning Eleven 2007: Club Championship,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.5567764362830022,0.0,0.5567764362830022
5769,Shrek's Carnival Craze Party Games,Wii,2008.0,Misc,Activision,0.5291502622129182,0.0,0.0,0.1414213562373095,0.5567764362830022
5770,Harvest Moon: Magical Melody,Wii,2008.0,Simulation,Rising Star Games,0.5,0.2,0.0,0.17320508075688773,0.5567764362830022
5772,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,2010.0,Strategy,Konami Digital Entertainment,0.4242640687119285,0.1414213562373095,0.3,0.1414213562373095,0.5567764362830022
5773,Mega Man Battle Network 2,GBA,2002.0,Action,Ubisoft,0.469041575982343,0.282842712474619,0.0,0.1,0.5567764362830022
5774,Little King's Story,Wii,2009.0,Strategy,Rising Star Games,0.3872983346207417,0.33166247903553997,0.1414213562373095,0.1414213562373095,0.5567764362830022
5775,Mountain King,2600,1982.0,Action,CBS Electronics,0.5385164807134504,0.1414213562373095,0.0,0.0,0.5567764362830022
5776,Jampack Volume 12,PS2,2005.0,Misc,Sony Computer Entertainment,0.3872983346207417,0.34641016151377546,0.0,0.2,0.5567764362830022
5777,Madagascar,DS,2005.0,Platform,Activision,0.5,0.2,0.0,0.17320508075688773,0.5567764362830022
5778,Tiger Woods PGA Tour 06,X360,2005.0,Sports,Electronic Arts,0.5291502622129182,0.0,0.0,0.1414213562373095,0.5567764362830022
5779,Shaun White Snowboarding,PS2,2008.0,Sports,Ubisoft,0.3872983346207417,0.34641016151377546,0.0,0.2,0.5567764362830022
